150,4.48505
151,4.45545
152,4.42623
153,4.39739
154,4.36893
155,4.34084
156,4.3131
157,4.28571
158,4.25868
159,4.23197
160,4.20561
161,4.17957
162,4.15385
163,4.12844
164,4.10334
165,4.07855
166,4.05405
167,4.02985
168,4.00593
169,3.9823
170,3.95894
171,3.93586
172,3.91304
173,3.89049
174,3.86819
175,3.84615
176,3.82436
177,3.80282
178,3.78151
179,3.76045
180,3.73961
181,3.71901
182,3.69863
183,3.67847
184,3.65854
185,3.63881
186,3.6193
187,3.6
188,3.5809
189,3.56201
190,3.54331
191,3.5248
192,3.50649
193,3.48837
194,3.47044
195,3.45269
196,3.43511
197,3.41772
198,3.4005
199,3.38346
200,3.36658
201,3.34988
202,3.33333
203,3.31695
204,3.30073
205,3.28467
206,3.26877
207,3.25301
208,3.23741
209,3.22196
210,3.20665
211,3.19149
212,3.17647
213,3.16159
214,3.14685
215,3.13225
216,3.11778
217,3.10345
218,3.08924
219,3.07517
220,3.06122
221,3.0474
222,3.03371
223,3.02013
224,3.00668
225,2.99335
226,2.98013
227,2.96703
228,2.95405
229,2.94118
230,2.92842
231,2.91577
232,2.90323
233,2.89079
234,2.87846
235,2.86624
236,2.85412
237,2.84211
238,2.83019
239,2.81837
240,2.80665
241,2.79503
242,2.78351
243,2.77207
244,2.76074
245,2.74949
246,2.73834
247,2.72727
248,2.7163
249,2.70541
250,2.69461
251,2.6839
252,2.67327
253,2.66272
254,2.65226
255,2.64188
256,2.63158
257,2.62136
258,2.61122
259,2.60116
260,2.59117
261,2.58126
262,2.57143
263,2.56167
264,2.55198
265,2.54237
266,2.53283
267,2.52336
268,2.51397
269,2.50464
270,2.49538
271,2.48619
272,2.47706
273,2.46801
274,2.45902
275,2.45009
276,2.44123
277,2.43243
278,2.4237
279,2.41503
280,2.40642
281,2.39787
282,2.38938
283,2.38095
284,2.37258
285,2.36427
286,2.35602
287,2.34783
288,2.33969
289,2.33161
290,2.32358
291,2.31561
292,2.30769
293,2.29983
294,2.29202
295,2.28426
296,2.27656
297,2.26891
298,2.26131
299,2.25376
300,2.24626
301,2.23881
302,2.2314
303,2.22405
304,2.21675
305,2.20949
306,2.20228
307,2.19512
308,2.18801
309,2.18094
310,2.17391
311,2.16693
312,2.16
313,2.15311
314,2.14626
315,2.13946
316,2.1327
317,2.12598
318,2.11931
319,2.11268
320,2.10608
321,2.09953
322,2.09302
323,2.08655
324,2.08012
325,2.07373
326,2.06738
327,2.06107
328,2.05479
329,2.04856
330,2.04236
331,2.0362
332,2.03008
333,2.02399
334,2.01794
335,2.01192
336,2.00594
337,2
338,1.99409
339,1.98822
340,1.98238
341,1.97657
342,1.9708
343,1.96507
344,1.95936
345,1.95369
346,1.94805
347,1.94245
348,1.93687
349,1.93133
350,1.92582
351,1.92034
352,1.91489
353,1.90948
354,1.90409
355,1.89873
356,1.89341
357,1.88811
358,1.88285
359,1.87761
360,1.8724
361,1.86722
362,1.86207
363,1.85695
364,1.85185
365,1.84679
366,1.84175
367,1.83673
368,1.83175
369,1.82679
370,1.82186
371,1.81696
372,1.81208
373,1.80723
374,1.8024
375,1.7976
376,1.79283
377,1.78808
378,1.78336
379,1.77866
380,1.77398
381,1.76933
382,1.76471
383,1.7601
384,1.75553
385,1.75097
386,1.74644
387,1.74194
388,1.73745
389,1.73299
390,1.72855
391,1.72414
392,1.71975
393,1.71537
394,1.71103
395,1.7067
396,1.7024
397,1.69811
398,1.69385
399,1.68961
400,1.68539
401,1.6812
402,1.67702
403,1.67286
404,1.66873
405,1.66461
406,1.66052
407,1.65644
408,1.65239
409,1.64835
410,1.64434
411,1.64034
412,1.63636
413,1.63241
414,1.62847
415,1.62455
416,1.62065
417,1.61677
418,1.6129
419,1.60906
420,1.60523
421,1.60142
422,1.59763
423,1.59386
424,1.59011
425,1.58637
426,1.58265
427,1.57895
428,1.57526
429,1.57159
430,1.56794
431,1.56431
432,1.56069
433,1.55709
434,1.55351
435,1.54994
436,1.54639
437,1.54286
438,1.53934
439,1.53584
440,1.53235
441,1.52888
442,1.52542
443,1.52198
444,1.51856
445,1.51515
446,1.51176
447,1.50838
448,1.50502
449,1.50167
450,1.49834
451,1.49502
452,1.49171
453,1.48842
454,1.48515
455,1.48189
456,1.47864
457,1.47541
458,1.47219
459,1.46899
460,1.4658
461,1.46262
462,1.45946
463,1.45631
464,1.45318
465,1.45005
466,1.44695
467,1.44385
468,1.44077
469,1.4377
470,1.43464
471,1.4316
472,1.42857
473,1.42555
474,1.42255
475,1.41956
476,1.41658
477,1.41361
478,1.41066
479,1.40772
480,1.40479
481,1.40187
482,1.39896
483,1.39607
484,1.39319
485,1.39032
486,1.38746
487,1.38462
488,1.38178
489,1.37896
490,1.37615
491,1.37335
492,1.37056
493,1.36778
494,1.36502
495,1.36226
496,1.35952
497,1.35678
498,1.35406
499,1.35135
500,1.34865
501,1.34596
502,1.34328
503,1.34062
504,1.33796
505,1.33531
506,1.33268
507,1.33005
508,1.32743
509,1.32483
510,1.32223
511,1.31965
512,1.31707
513,1.31451
514,1.31195
515,1.30941
516,1.30687
517,1.30435
518,1.30183
519,1.29933
520,1.29683
521,1.29434
522,1.29187
523,1.2894
524,1.28694
525,1.28449
526,1.28205
527,1.27962
528,1.2772
529,1.27479
530,1.27238
531,1.26999
532,1.26761
533,1.26523
534,1.26286
535,1.2605
536,1.25815
537,1.25581
538,1.25348
539,1.25116
540,1.24884
541,1.24654
542,1.24424
543,1.24195
544,1.23967
545,1.2374
546,1.23513
547,1.23288
548,1.23063
549,1.22839
550,1.22616
551,1.22393
552,1.22172
553,1.21951
554,1.21731
555,1.21512
556,1.21294
557,1.21076
558,1.20859
559,1.20643
560,1.20428
561,1.20214
562,1.2
563,1.19787
564,1.19575
565,1.19363
566,1.19153
567,1.18943
568,1.18734
569,1.18525
570,1.18317
571,1.1811
572,1.17904
573,1.17698
574,1.17493
575,1.17289
576,1.17086
577,1.16883
578,1.16681
579,1.1648
580,1.16279
581,1.16079
582,1.1588
583,1.15681
584,1.15483
585,1.15286
586,1.1509
587,1.14894
588,1.14698
589,1.14504
590,1.1431
591,1.14117
592,1.13924
593,1.13732
594,1.13541
595,1.1335
596,1.1316
597,1.12971
598,1.12782
599,1.12594
600,1.12406
601,1.12219
602,1.12033
603,1.11848
604,1.11663
605,1.11478
606,1.11294
607,1.11111
608,1.10929
609,1.10747
610,1.10565
611,1.10384
612,1.10204
613,1.10024
614,1.09845
615,1.09667
616,1.09489
617,1.09312
618,1.09135
619,1.08959
620,1.08783
621,1.08608
622,1.08434
623,1.0826
624,1.08086
625,1.07914
626,1.07741
627,1.0757
628,1.07399
629,1.07228
630,1.07058
631,1.06888
632,1.06719
633,1.06551
634,1.06383
635,1.06216
636,1.06049
637,1.05882
638,1.05717
639,1.05551
640,1.05386
641,1.05222
642,1.05058
643,1.04895
644,1.04732
645,1.0457
646,1.04408
647,1.04247
648,1.04086
649,1.03926
650,1.03766
651,1.03607
652,1.03448
653,1.0329
654,1.03132
655,1.02975
656,1.02818
657,1.02662
658,1.02506
659,1.0235
660,1.02195
661,1.02041
662,1.01887
663,1.01733
664,1.0158
665,1.01427
666,1.01275
667,1.01124
668,1.00972
669,1.00822
670,1.00671
671,1.00521
672,1.00372
673,1.00223
674,1.00074
675,0.99926
676,0.997783
677,0.99631
678,0.994842
679,0.993377
680,0.991918
681,0.990462
682,0.989011
683,0.987564
684,0.986121
685,0.984683
686,0.983248
687,0.981818
688,0.980392
689,0.97897
690,0.977552
691,0.976139
692,0.974729
693,0.973324
694,0.971922
695,0.970525
696,0.969131
697,0.967742
698,0.966356
699,0.964975
700,0.963597
701,0.962224
702,0.960854
703,0.959488
704,0.958126
705,0.956768
706,0.955414
707,0.954064
708,0.952717
709,0.951374
710,0.950035
711,0.9487
712,0.947368
713,0.946041
714,0.944717
715,0.943396
716,0.94208
717,0.940767
718,0.939457
719,0.938151
720,0.936849
721,0.935551
722,0.934256
723,0.932965
724,0.931677
725,0.930393
726,0.929112
727,0.927835
728,0.926561
729,0.925291
730,0.924025
731,0.922761
732,0.921502
733,0.920245
734,0.918993
735,0.917743
736,0.916497
737,0.915254
738,0.914015
739,0.912779
740,0.911546
741,0.910317
742,0.909091
743,0.907868
744,0.906649
745,0.905433
746,0.90422
747,0.90301
748,0.901804
749,0.9006
750,0.8994
751,0.898204
752,0.89701
753,0.89582
754,0.894632
755,0.893448
756,0.892267
757,0.891089
758,0.889914
759,0.888743
760,0.887574
761,0.886408
762,0.885246
763,0.884086
764,0.88293
765,0.881777
766,0.880626
767,0.879479
768,0.878334
769,0.877193
770,0.876055
771,0.874919
772,0.873786
773,0.872657
774,0.87153
775,0.870406
776,0.869285
777,0.868167
778,0.867052
779,0.86594
780,0.86483
781,0.863724
782,0.86262
783,0.861519
784,0.860421
785,0.859325
786,0.858233
787,0.857143
788,0.856056
789,0.854972
790,0.85389
791,0.852811
792,0.851735
793,0.850662
794,0.849591
795,0.848523
796,0.847458
797,0.846395
798,0.845335
799,0.844278
800,0.843223
801,0.842171
802,0.841121
803,0.840075
804,0.83903
805,0.837989
806,0.83695
807,0.835913
808,0.834879
809,0.833848
810,0.832819
811,0.831793
812,0.830769
813,0.829748
814,0.828729
815,0.827713
816,0.826699
817,0.825688
818,0.824679
819,0.823673
820,0.822669
821,0.821668
822,0.820669
823,0.819672
824,0.818678
825,0.817686
826,0.816697
827,0.81571
828,0.814725
829,0.813743
830,0.812763
831,0.811786
832,0.810811
833,0.809838
834,0.808868
835,0.807899
836,0.806934
837,0.80597
838,0.805009
839,0.80405
840,0.803093
841,0.802139
842,0.801187
843,0.800237
844,0.79929
845,0.798344
846,0.797401
847,0.79646
848,0.795522
849,0.794585
850,0.793651
851,0.792719
852,0.791789
853,0.790861
854,0.789936
855,0.789012
856,0.788091
857,0.787172
858,0.786255
859,0.78534
860,0.784428
861,0.783517
862,0.782609
863,0.781702
864,0.780798
865,0.779896
866,0.778996
867,0.778098
868,0.777202
869,0.776308
870,0.775416
871,0.774527
872,0.773639
873,0.772753
874,0.77187
875,0.770988
876,0.770108
877,0.769231
878,0.768355
879,0.767482
880,0.76661
881,0.76574
882,0.764873
883,0.764007
884,0.763143
885,0.762281
886,0.761421
887,0.760563
888,0.759707
889,0.758853
890,0.758001
891,0.757151
892,0.756303
893,0.755456
894,0.754612
895,0.753769
896,0.752928
897,0.752089
898,0.751252
899,0.750417
900,0.749584
901,0.748752
902,0.747922
903,0.747095
904,0.746269
905,0.745445
906,0.744622
907,0.743802
908,0.742983
909,0.742166
910,0.741351
911,0.740538
912,0.739726
913,0.738916
914,0.738108
915,0.737302
916,0.736498
917,0.735695
918,0.734894
919,0.734095
920,0.733297
921,0.732501
922,0.731707
923,0.730915
924,0.730124
925,0.729335
926,0.728548
927,0.727763
928,0.726979
929,0.726197
930,0.725416
931,0.724638
932,0.723861
933,0.723085
934,0.722311
935,0.721539
936,0.720769
937,0.72
938,0.719233
939,0.718467
940,0.717703
941,0.716941
942,0.71618
943,0.715421
944,0.714664
945,0.713908
946,0.713154
947,0.712401
948,0.71165
949,0.7109
950,0.710153
951,0.709406
952,0.708661
953,0.707918
954,0.707177
955,0.706436
956,0.705698
957,0.704961
958,0.704225
959,0.703491
960,0.702759
961,0.702028
962,0.701299
963,0.700571
964,0.699844
965,0.69912
966,0.698396
967,0.697674
968,0.696954
969,0.696235
970,0.695518
971,0.694802
972,0.694087
973,0.693374
974,0.692663
975,0.691953
976,0.691244
977,0.690537
978,0.689831
979,0.689127
980,0.688424
981,0.687723
982,0.687023
983,0.686324
984,0.685627
985,0.684932
986,0.684237
987,0.683544
988,0.682853
989,0.682163
990,0.681474
991,0.680787
992,0.680101
993,0.679416
994,0.678733
995,0.678051
996,0.677371
997,0.676692
998,0.676014
999,0.675338
1000,0.674663
1001,0.673989
1002,0.673317
1003,0.672646
1004,0.671976
1005,0.671308
1006,0.670641
1007,0.669975
1008,0.669311
1009,0.668648
1010,0.667986
1011,0.667326
1012,0.666667
1013,0.666009
1014,0.665352
1015,0.664697
1016,0.664043
1017,0.663391
1018,0.662739
1019,0.662089
1020,0.66144
1021,0.660793
1022,0.660147
1023,0.659502
1024,0.658858
1025,0.658216
1026,0.657574
1027,0.656934
1028,0.656296
1029,0.655658
1030,0.655022
1031,0.654387
1032,0.653753
1033,0.65312
1034,0.652489
1035,0.651859
1036,0.65123
1037,0.650602
1038,0.649976
1039,0.649351
1040,0.648727
1041,0.648104
1042,0.647482
1043,0.646862
1044,0.646242
1045,0.645624
1046,0.645007
1047,0.644391
1048,0.643777
1049,0.643163
1050,0.642551
1051,0.64194
1052,0.64133
1053,0.640721
1054,0.640114
1055,0.639507
1056,0.638902
1057,0.638298
1058,0.637695
1059,0.637093
1060,0.636492
1061,0.635893
1062,0.635294
1063,0.634697
1064,0.634101
1065,0.633505
1066,0.632911
1067,0.632319
1068,0.631727
1069,0.631136
1070,0.630546
1071,0.629958
1072,0.629371
1073,0.628784
1074,0.628199
1075,0.627615
1076,0.627032
1077,0.62645
1078,0.625869
1079,0.625289
1080,0.624711
1081,0.624133
1082,0.623557
1083,0.622981
1084,0.622407
1085,0.621833
1086,0.621261
1087,0.62069
1088,0.620119
1089,0.61955
1090,0.618982
1091,0.618415
1092,0.617849
1093,0.617284
1094,0.61672
1095,0.616157
1096,0.615595
1097,0.615034
1098,0.614474
1099,0.613915
1100,0.613358
1101,0.612801
1102,0.612245
1103,0.61169
1104,0.611136
1105,0.610583
1106,0.610032
1107,0.609481
1108,0.608931
1109,0.608382
1110,0.607834
1111,0.607287
1112,0.606742
1113,0.606197
1114,0.605653
1115,0.60511
1116,0.604568
1117,0.604027
1118,0.603487
1119,0.602948
1120,0.60241
1121,0.601872
1122,0.601336
1123,0.600801
1124,0.600267
1125,0.599733
1126,0.599201
1127,0.59867
1128,0.598139
1129,0.59761
1130,0.597081
1131,0.596553
1132,0.596026
1133,0.595501
1134,0.594976
1135,0.594452
1136,0.593929
1137,0.593407
1138,0.592885
1139,0.592365
1140,0.591846
1141,0.591327
1142,0.59081
1143,0.590293
1144,0.589777
1145,0.589262
1146,0.588748
1147,0.588235
1148,0.587723
1149,0.587212
1150,0.586701
1151,0.586192
1152,0.585683
1153,0.585176
1154,0.584669
1155,0.584163
1156,0.583658
1157,0.583153
1158,0.58265
1159,0.582147
1160,0.581646
1161,0.581145
1162,0.580645
1163,0.580146
1164,0.579648
1165,0.579151
1166,0.578654
1167,0.578158
1168,0.577664
1169,0.57717
1170,0.576677
1171,0.576184
1172,0.575693
1173,0.575202
1174,0.574713
1175,0.574224
1176,0.573736
1177,0.573248
1178,0.572762
1179,0.572276
1180,0.571792
1181,0.571308
1182,0.570825
1183,0.570342
1184,0.569861
1185,0.56938
1186,0.5689
1187,0.568421
1188,0.567943
1189,0.567465
1190,0.566989
1191,0.566513
1192,0.566038
1193,0.565563
1194,0.56509
1195,0.564617
1196,0.564145
1197,0.563674
1198,0.563204
1199,0.562734
1200,0.562266
1201,0.561798
1202,0.561331
1203,0.560864
1204,0.560399
1205,0.559934
1206,0.55947
1207,0.559006
1208,0.558544
1209,0.558082
1210,0.557621
1211,0.557161
1212,0.556701
1213,0.556242
1214,0.555784
1215,0.555327
1216,0.554871
1217,0.554415
1218,0.55396
1219,0.553506
1220,0.553052
1221,0.552599
1222,0.552147
1223,0.551696
1224,0.551245
1225,0.550796
1226,0.550347
1227,0.549898
1228,0.549451
1229,0.549004
1230,0.548557
1231,0.548112
1232,0.547667
1233,0.547223
1234,0.54678
1235,0.546338
1236,0.545896
1237,0.545455
1238,0.545014
1239,0.544574
1240,0.544135
1241,0.543697
1242,0.54326
1243,0.542823
1244,0.542387
1245,0.541951
1246,0.541516
1247,0.541082
1248,0.540649
1249,0.540216
1250,0.539784
1251,0.539353
1252,0.538922
1253,0.538492
1254,0.538063
1255,0.537634
1256,0.537207
1257,0.536779
1258,0.536353
1259,0.535927
1260,0.535502
1261,0.535077
1262,0.534653
1263,0.53423
1264,0.533808
1265,0.533386
1266,0.532965
1267,0.532544
1268,0.532125
1269,0.531705
1270,0.531287
1271,0.530869
1272,0.530452
1273,0.530035
1274,0.529619
1275,0.529204
1276,0.52879
1277,0.528376
1278,0.527962
1279,0.52755
1280,0.527138
1281,0.526726
1282,0.526316
1283,0.525906
1284,0.525496
1285,0.525088
1286,0.524679
1287,0.524272
1288,0.523865
1289,0.523459
1290,0.523053
1291,0.522648
1292,0.522244
1293,0.52184
1294,0.521437
1295,0.521034
1296,0.520632
1297,0.520231
1298,0.519831
1299,0.519431
1300,0.519031
1301,0.518632
1302,0.518234
1303,0.517837
1304,0.51744
1305,0.517043
1306,0.516648
1307,0.516252
1308,0.515858
1309,0.515464
1310,0.515071
1311,0.514678
1312,0.514286
1313,0.513894
1314,0.513503
1315,0.513113
1316,0.512723
1317,0.512334
1318,0.511945
1319,0.511557
1320,0.51117
1321,0.510783
1322,0.510397
1323,0.510011
1324,0.509626
1325,0.509242
1326,0.508858
1327,0.508475
1328,0.508092
1329,0.50771
1330,0.507328
1331,0.506947
1332,0.506567
1333,0.506187
1334,0.505807
1335,0.505429
1336,0.505051
1337,0.504673
1338,0.504296
1339,0.503919
1340,0.503543
1341,0.503168
1342,0.502793
1343,0.502419
1344,0.502045
1345,0.501672
1346,0.5013
1347,0.500928
1348,0.500556
1349,0.500185
1350,0.499815
1351,0.499445
1352,0.499076
1353,0.498707
1354,0.498339
1355,0.497971
1356,0.497604
1357,0.497238
1358,0.496872
1359,0.496506
1360,0.496141
1361,0.495777
1362,0.495413
1363,0.49505
1364,0.494687
1365,0.494324
1366,0.493963
1367,0.493601
1368,0.493241
1369,0.492881
1370,0.492521
1371,0.492162
1372,0.491803
1373,0.491445
1374,0.491088
1375,0.490731
1376,0.490374
1377,0.490018
1378,0.489663
1379,0.489308
1380,0.488953
1381,0.488599
1382,0.488246
1383,0.487893
1384,0.487541
1385,0.487189
1386,0.486837
1387,0.486486
1388,0.486136
1389,0.485786
1390,0.485437
1391,0.485088
1392,0.48474
1393,0.484392
1394,0.484044
1395,0.483698
1396,0.483351
1397,0.483005
1398,0.48266
1399,0.482315
1400,0.481971
1401,0.481627
1402,0.481283
1403,0.480941
1404,0.480598
1405,0.480256
1406,0.479915
1407,0.479574
1408,0.479233
1409,0.478893
1410,0.478554
1411,0.478215
1412,0.477876
1413,0.477538
1414,0.4772
1415,0.476863
1416,0.476527
1417,0.47619
1418,0.475855
1419,0.47552
1420,0.475185
1421,0.474851
1422,0.474517
1423,0.474183
1424,0.47385
1425,0.473518
1426,0.473186
1427,0.472855
1428,0.472524
1429,0.472193
1430,0.471863
1431,0.471533
1432,0.471204
1433,0.470875
1434,0.470547
1435,0.470219
1436,0.469892
1437,0.469565
1438,0.469239
1439,0.468913
1440,0.468587
1441,0.468262
1442,0.467938
1443,0.467613
1444,0.46729
1445,0.466966
1446,0.466644
1447,0.466321
1448,0.465999
1449,0.465678
1450,0.465357
1451,0.465036
1452,0.464716
1453,0.464396
1454,0.464077
1455,0.463758
1456,0.46344
1457,0.463122
1458,0.462804
1459,0.462487
1460,0.46217
1461,0.461854
1462,0.461538
1463,0.461223
1464,0.460908
1465,0.460594
1466,0.46028
1467,0.459966
1468,0.459653
1469,0.45934
1470,0.459028
1471,0.458716
1472,0.458404
1473,0.458093
1474,0.457782
1475,0.457472
1476,0.457162
1477,0.456853
1478,0.456544
1479,0.456235
1480,0.455927
1481,0.455619
1482,0.455312
1483,0.455005
1484,0.454699
1485,0.454392
1486,0.454087
1487,0.453782
1488,0.453477
1489,0.453172
1490,0.452868
1491,0.452565
1492,0.452261
1493,0.451958
1494,0.451656
1495,0.451354
1496,0.451052
1497,0.450751
1498,0.45045
1499,0.45015
1500,0.44985
1501,0.44955
1502,0.449251
1503,0.448952
1504,0.448654
1505,0.448356
1506,0.448058
1507,0.447761
1508,0.447464
1509,0.447168
1510,0.446872
1511,0.446576
1512,0.446281
1513,0.445986
1514,0.445692
1515,0.445398
1516,0.445104
1517,0.444811
1518,0.444518
1519,0.444225
1520,0.443933
1521,0.443641
1522,0.44335
1523,0.443059
1524,0.442768
1525,0.442478
1526,0.442188
1527,0.441899
1528,0.441609
1529,0.441321
1530,0.441032
1531,0.440744
1532,0.440457
1533,0.44017
1534,0.439883
1535,0.439596
1536,0.43931
1537,0.439024
1538,0.438739
1539,0.438454
1540,0.438169
1541,0.437885
1542,0.437601
1543,0.437318
1544,0.437035
1545,0.436752
1546,0.436469
1547,0.436187
1548,0.435906
1549,0.435624
1550,0.435343
1551,0.435063
1552,0.434783
1553,0.434503
1554,0.434223
1555,0.433944
1556,0.433665
1557,0.433387
1558,0.433109
1559,0.432831
1560,0.432554
1561,0.432277
1562,0.432
1563,0.431724
1564,0.431448
1565,0.431172
1566,0.430897
1567,0.430622
1568,0.430347
1569,0.430073
1570,0.429799
1571,0.429526
1572,0.429253
1573,0.42898
1574,0.428708
1575,0.428435
1576,0.428164
1577,0.427892
1578,0.427621
1579,0.42735
1580,0.42708
1581,0.42681
1582,0.42654
1583,0.426271
1584,0.426002
1585,0.425733
1586,0.425465
1587,0.425197
1588,0.424929
1589,0.424662
1590,0.424395
1591,0.424128
1592,0.423862
1593,0.423596
1594,0.42333
1595,0.423065
1596,0.4228
1597,0.422535
1598,0.422271
1599,0.422007
1600,0.421743
1601,0.42148
1602,0.421217
1603,0.420954
1604,0.420692
1605,0.42043
1606,0.420168
1607,0.419907
1608,0.419646
1609,0.419385
1610,0.419124
1611,0.418864
1612,0.418605
1613,0.418345
1614,0.418086
1615,0.417827
1616,0.417569
1617,0.417311
1618,0.417053
1619,0.416795
1620,0.416538
1621,0.416281
1622,0.416025
1623,0.415768
1624,0.415512
1625,0.415257
1626,0.415002
1627,0.414747
1628,0.414492
1629,0.414237
1630,0.413983
1631,0.41373
1632,0.413476
1633,0.413223
1634,0.41297
1635,0.412718
1636,0.412466
1637,0.412214
1638,0.411962
1639,0.411711
1640,0.41146
1641,0.411209
1642,0.410959
1643,0.410709
1644,0.410459
1645,0.41021
1646,0.409961
1647,0.409712
1648,0.409463
1649,0.409215
1650,0.408967
1651,0.408719
1652,0.408472
1653,0.408225
1654,0.407978
1655,0.407732
1656,0.407486
1657,0.40724
1658,0.406994
1659,0.406749
1660,0.406504
1661,0.406259
1662,0.406015
1663,0.405771
1664,0.405527
1665,0.405284
1666,0.405041
1667,0.404798
1668,0.404555
1669,0.404313
1670,0.404071
1671,0.403829
1672,0.403587
1673,0.403346
1674,0.403105
1675,0.402865
1676,0.402625
1677,0.402385
1678,0.402145
1679,0.401905
1680,0.401666
1681,0.401427
1682,0.401189
1683,0.40095
1684,0.400712
1685,0.400475
1686,0.400237
1687,0.4
1688,0.399763
1689,0.399526
1690,0.39929
1691,0.399054
1692,0.398818
1693,0.398583
1694,0.398348
1695,0.398113
1696,0.397878
1697,0.397644
1698,0.397409
1699,0.397176
1700,0.396942
1701,0.396709
1702,0.396476
1703,0.396243
1704,0.396011
1705,0.395778
1706,0.395546
1707,0.395315
1708,0.395083
1709,0.394852
1710,0.394621
1711,0.394391
1712,0.394161
1713,0.393931
1714,0.393701
1715,0.393471
1716,0.393242
1717,0.393013
1718,0.392784
1719,0.392556
1720,0.392328
1721,0.3921
1722,0.391872
1723,0.391645
1724,0.391418
1725,0.391191
1726,0.390964
1727,0.390738
1728,0.390512
1729,0.390286
1730,0.390061
1731,0.389835
1732,0.38961
1733,0.389386
1734,0.389161
1735,0.388937
1736,0.388713
1737,0.388489
1738,0.388266
1739,0.388043
1740,0.38782
1741,0.387597
1742,0.387374
1743,0.387152
1744,0.38693
1745,0.386709
1746,0.386487
1747,0.386266
1748,0.386045
1749,0.385825
1750,0.385604
1751,0.385384
1752,0.385164
1753,0.384944
1754,0.384725
1755,0.384506
1756,0.384287
1757,0.384068
1758,0.38385
1759,0.383632
1760,0.383414
1761,0.383196
1762,0.382979
1763,0.382762
1764,0.382545
1765,0.382328
1766,0.382112
1767,0.381895
1768,0.381679
1769,0.381464
1770,0.381248
1771,0.381033
1772,0.380818
1773,0.380603
1774,0.380389
1775,0.380175
1776,0.379961
1777,0.379747
1778,0.379533
1779,0.37932
1780,0.379107
1781,0.378894
1782,0.378682
1783,0.378469
1784,0.378257
1785,0.378045
1786,0.377834
1787,0.377622
1788,0.377411
1789,0.3772
1790,0.37699
1791,0.376779
1792,0.376569
1793,0.376359
1794,0.376149
1795,0.37594
1796,0.375731
1797,0.375522
1798,0.375313
1799,0.375104
1800,0.374896
1801,0.374688
1802,0.37448
1803,0.374272
1804,0.374065
1805,0.373858
1806,0.373651
1807,0.373444
1808,0.373237
1809,0.373031
1810,0.372825
1811,0.372619
1812,0.372414
1813,0.372208
1814,0.372003
1815,0.371798
1816,0.371594
1817,0.371389
1818,0.371185
1819,0.370981
1820,0.370777
1821,0.370574
1822,0.37037
1823,0.370167
1824,0.369964
1825,0.369762
1826,0.369559
1827,0.369357
1828,0.369155
1829,0.368953
1830,0.368752
1831,0.36855
1832,0.368349
1833,0.368148
1834,0.367948
1835,0.367747
1836,0.367547
1837,0.367347
1838,0.367147
1839,0.366948
1840,0.366748
1841,0.366549
1842,0.36635
1843,0.366151
1844,0.365953
1845,0.365755
1846,0.365556
1847,0.365359
1848,0.365161
1849,0.364964
1850,0.364766
1851,0.364569
1852,0.364372
1853,0.364176
1854,0.36398
1855,0.363783
1856,0.363587
1857,0.363392
1858,0.363196
1859,0.363001
1860,0.362806
1861,0.362611
1862,0.362416
1863,0.362222
1864,0.362027
1865,0.361833
1866,0.361639
1867,0.361446
1868,0.361252
1869,0.361059
1870,0.360866
1871,0.360673
1872,0.360481
1873,0.360288
1874,0.360096
1875,0.359904
1876,0.359712
1877,0.359521
1878,0.359329
1879,0.359138
1880,0.358947
